Agency,"Sorted Race","Driver Area",Race,Year,"Agency Type","Full Agency","Enough Traffic Stops","Traffic Stop Count","Traffic Stop Count All Races","Arrest Counts","Ticket Counts","Warning Counts",MaleStopsForYear,"White Stops","White Male Stops","% of Drivers","Traffic Stop %","Traffic Stop vs Pop Share","100 Percent",Arrests,Tickets,Warnings,"White Arrests","White Tickets","White Warnings","Males as % of Stops","White Male Stop %",StopDisparityDiffZScore,MalesDiffZScore,ArrestDiffZScore,TicketDiffZScore,WarningDiffZScore,"Agencies Included",RaceBarStyle,ToolTip,County,"Stops w/ Search (Any) Count","Stops w/ Search (Any) + Contraband Count","Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","Stops w/ Search (Any) + Contraband + Arrest Count","White Stops w/ Search (Any) Count","White Stops w/ Search (Any) + Contraband Count","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","White Stops w/ Search (Any) + Contraband + Arrest Count","Stops w/ Search (Any) Pct","Stops w/ Search (Any) + Contraband Pct","Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","Stops w/ Search (Any) + Contraband + Arrest Pct","White Stops w/ Search (PC/RS) Pct","White Stops w/ Search (Any) + Contraband Pct","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","White Stops w/ Search (Any) + Contraband + Arrest Pct"
"VSP - All ","1 - White","All Vermont"," White",2012,"state police","VSP - All ",TRUE,46808,48793,459,17687,29236,29200,46808,29200,0.9380000,0.959,1.023,1,0.0098,0.3779,0.6246,0.0098,0.3779,0.6246,0.6238,0.6238,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,433,344,248,145,433,344,248,145,0.009,0.794,0.573,0.335,0.009,0.794,0.573,0.335
"VSP - All ","2 - Black","All Vermont"," Black",2012,"state police","VSP - All ",TRUE,920,48793,18,379,533,692,46808,29200,0.0270000,0.019,0.698,1,0.0196,0.4120,0.5793,0.0098,0.3779,0.6246,0.7522,0.6238,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,38,28,14,8,433,344,248,145,0.041,0.737,0.368,0.211,0.009,0.794,0.573,0.335
"VSP - All ","3 - Asian","All Vermont"," Asian",2012,"state police","VSP - All ",TRUE,596,48793,4,302,290,414,46808,29200,0.0260000,0.012,0.470,1,0.0067,0.5067,0.4866,0.0098,0.3779,0.6246,0.6946,0.6238,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,4,4,3,2,433,344,248,145,0.007,1.000,0.750,0.500,0.009,0.794,0.573,0.335
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2012,"state police","VSP - All ",TRUE,420,48793,3,179,235,330,46808,29200,0.0080000,0.009,1.076,1,0.0071,0.4262,0.5595,0.0098,0.3779,0.6246,0.7857,0.6238,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,15,9,3,0,433,344,248,145,0.036,0.600,0.200,0.000,0.009,0.794,0.573,0.335
"VSP - All ","1 - White","All Vermont"," White",2013,"state police","VSP - All ",TRUE,51106,53468,516,16362,34636,32039,51106,32039,0.9380000,0.956,1.019,1,0.0101,0.3202,0.6777,0.0101,0.3202,0.6777,0.6269,0.6269,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,542,436,335,135,542,436,335,135,0.011,0.804,0.618,0.249,0.011,0.804,0.618,0.249
"VSP - All ","2 - Black","All Vermont"," Black",2013,"state police","VSP - All ",TRUE,1033,53468,22,399,613,765,51106,32039,0.0270000,0.019,0.716,1,0.0213,0.3863,0.5934,0.0101,0.3202,0.6777,0.7406,0.6269,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,56,33,22,12,542,436,335,135,0.054,0.589,0.393,0.214,0.011,0.804,0.618,0.249
"VSP - All ","3 - Asian","All Vermont"," Asian",2013,"state police","VSP - All ",TRUE,716,53468,4,323,389,481,51106,32039,0.0260000,0.013,0.515,1,0.0056,0.4511,0.5433,0.0101,0.3202,0.6777,0.6718,0.6269,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,7,6,6,3,542,436,335,135,0.010,0.857,0.857,0.429,0.011,0.804,0.618,0.249
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2013,"state police","VSP - All ",TRUE,548,53468,10,247,294,404,51106,32039,0.0080000,0.010,1.281,1,0.0182,0.4507,0.5365,0.0101,0.3202,0.6777,0.7372,0.6269,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,23,15,12,2,542,436,335,135,0.042,0.652,0.522,0.087,0.011,0.804,0.618,0.249
"VSP - All ","1 - White","All Vermont"," White",2014,"state police","VSP - All ",TRUE,48304,50833,461,17006,31181,30518,48304,30518,0.9380000,0.950,1.013,1,0.0095,0.3521,0.6455,0.0095,0.3521,0.6455,0.6318,0.6318,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,555,458,389,100,555,458,389,100,0.011,0.825,0.701,0.180,0.011,0.825,0.701,0.180
"VSP - All ","2 - Black","All Vermont"," Black",2014,"state police","VSP - All ",TRUE,1179,50833,19,479,692,842,48304,30518,0.0270000,0.023,0.859,1,0.0161,0.4063,0.5869,0.0095,0.3521,0.6455,0.7142,0.6318,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,74,55,42,8,555,458,389,100,0.063,0.743,0.568,0.108,0.011,0.825,0.701,0.180
"VSP - All ","3 - Asian","All Vermont"," Asian",2014,"state police","VSP - All ",TRUE,787,50833,4,369,417,524,48304,30518,0.0260000,0.015,0.595,1,0.0051,0.4689,0.5299,0.0095,0.3521,0.6455,0.6658,0.6318,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,6,5,5,1,555,458,389,100,0.008,0.833,0.833,0.167,0.011,0.825,0.701,0.180
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2014,"state police","VSP - All ",TRUE,514,50833,9,212,291,385,48304,30518,0.0080000,0.010,1.264,1,0.0175,0.4125,0.5661,0.0095,0.3521,0.6455,0.7490,0.6318,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,21,17,11,3,555,458,389,100,0.041,0.810,0.524,0.143,0.011,0.825,0.701,0.180
"VSP - All ","1 - White","All Vermont"," White",2015,"state police","VSP - All ",TRUE,39598,41758,367,14767,25024,24925,39598,24925,0.9380000,0.948,1.011,1,0.0093,0.3729,0.6320,0.0093,0.3729,0.6320,0.6295,0.6295,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,392,332,289,86,392,332,289,86,0.010,0.847,0.737,0.219,0.010,0.847,0.737,0.219
"VSP - All ","2 - Black","All Vermont"," Black",2015,"state police","VSP - All ",TRUE,997,41758,20,419,573,745,39598,24925,0.0270000,0.024,0.884,1,0.0201,0.4203,0.5747,0.0093,0.3729,0.6320,0.7472,0.6295,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,54,44,35,14,392,332,289,86,0.054,0.815,0.648,0.259,0.010,0.847,0.737,0.219
"VSP - All ","3 - Asian","All Vermont"," Asian",2015,"state police","VSP - All ",TRUE,625,41758,8,295,323,416,39598,24925,0.0260000,0.015,0.576,1,0.0128,0.4720,0.5168,0.0093,0.3729,0.6320,0.6656,0.6295,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,5,5,5,2,392,332,289,86,0.008,1.000,1.000,0.400,0.010,0.847,0.737,0.219
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2015,"state police","VSP - All ",TRUE,500,41758,8,210,291,371,39598,24925,0.0080000,0.012,1.497,1,0.0160,0.4200,0.5820,0.0093,0.3729,0.6320,0.7420,0.6295,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,15,13,10,4,392,332,289,86,0.030,0.867,0.667,0.267,0.010,0.847,0.737,0.219
"VSP - All ","1 - White","All Vermont"," White",2016,"state police","VSP - All ",TRUE,46390,49044,308,18688,28005,28633,46390,28633,0.9380000,0.946,1.008,1,0.0066,0.4028,0.6037,0.0066,0.4028,0.6037,0.6172,0.6172,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,406,343,297,82,406,343,297,82,0.009,0.845,0.732,0.202,0.009,0.845,0.732,0.202
"VSP - All ","2 - Black","All Vermont"," Black",2016,"state police","VSP - All ",TRUE,1103,49044,17,490,607,810,46390,28633,0.0270000,0.022,0.833,1,0.0154,0.4442,0.5503,0.0066,0.4028,0.6037,0.7344,0.6172,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,27,22,19,3,406,343,297,82,0.024,0.815,0.704,0.111,0.009,0.845,0.732,0.202
"VSP - All ","3 - Asian","All Vermont"," Asian",2016,"state police","VSP - All ",TRUE,847,49044,2,413,436,577,46390,28633,0.0260000,0.017,0.664,1,0.0024,0.4876,0.5148,0.0066,0.4028,0.6037,0.6812,0.6172,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,3,2,1,0,406,343,297,82,0.004,0.667,0.333,0.000,0.009,0.845,0.732,0.202
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2016,"state police","VSP - All ",TRUE,661,49044,7,315,341,492,46390,28633,0.0080000,0.013,1.685,1,0.0106,0.4766,0.5159,0.0066,0.4028,0.6037,0.7443,0.6172,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,13,8,7,0,406,343,297,82,0.020,0.615,0.538,0.000,0.009,0.845,0.732,0.202
"VSP - All ","1 - White","All Vermont"," White",2017,"state police","VSP - All ",TRUE,58578,62583,495,25195,33038,36604,58578,36604,0.9380000,0.936,0.998,1,0.0085,0.4301,0.5640,0.0085,0.4301,0.5640,0.6249,0.6249,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,461,399,342,82,461,399,342,82,0.008,0.866,0.742,0.178,0.008,0.866,0.742,0.178
"VSP - All ","2 - Black","All Vermont"," Black",2017,"state police","VSP - All ",TRUE,1573,62583,23,763,783,1152,58578,36604,0.0270000,0.025,0.931,1,0.0146,0.4851,0.4978,0.0085,0.4301,0.5640,0.7324,0.6249,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,34,32,24,11,461,399,342,82,0.022,0.941,0.706,0.324,0.008,0.866,0.742,0.178
"VSP - All ","3 - Asian","All Vermont"," Asian",2017,"state police","VSP - All ",TRUE,1457,62583,10,810,636,1040,58578,36604,0.0260000,0.023,0.895,1,0.0069,0.5559,0.4365,0.0085,0.4301,0.5640,0.7138,0.6249,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,3,3,2,2,461,399,342,82,0.002,1.000,0.667,0.667,0.008,0.866,0.742,0.178
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2017,"state police","VSP - All ",TRUE,913,62583,11,471,427,670,58578,36604,0.0080000,0.015,1.824,1,0.0120,0.5159,0.4677,0.0085,0.4301,0.5640,0.7338,0.6249,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,13,9,6,2,461,399,342,82,0.014,0.692,0.462,0.154,0.008,0.866,0.742,0.178
"VSP - All ","1 - White","All Vermont"," White",2018,"state police","VSP - All ",TRUE,52931,56465,1376,19096,32001,33224,52931,33224,0.9380000,0.937,0.999,1,0.0260,0.3608,0.6046,0.0260,0.3608,0.6046,0.6277,0.6277,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,345,283,233,115,345,283,233,115,0.007,0.820,0.675,0.333,0.007,0.820,0.675,0.333
"VSP - All ","2 - Black","All Vermont"," Black",2018,"state police","VSP - All ",TRUE,1523,56465,46,607,858,1103,52931,33224,0.0270000,0.027,0.999,1,0.0302,0.3986,0.5634,0.0260,0.3608,0.6046,0.7242,0.6277,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,24,19,16,4,345,283,233,115,0.016,0.792,0.667,0.167,0.007,0.820,0.675,0.333
"VSP - All ","3 - Asian","All Vermont"," Asian",2018,"state police","VSP - All ",TRUE,1201,56465,15,602,575,858,52931,33224,0.0260000,0.021,0.818,1,0.0125,0.5012,0.4788,0.0260,0.3608,0.6046,0.7144,0.6277,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,5,5,4,2,345,283,233,115,0.004,1.000,0.800,0.400,0.007,0.820,0.675,0.333
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2018,"state police","VSP - All ",TRUE,765,56465,17,325,418,561,52931,33224,0.0080000,0.014,1.694,1,0.0222,0.4248,0.5464,0.0260,0.3608,0.6046,0.7333,0.6277,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,15,11,8,2,345,283,233,115,0.020,0.733,0.533,0.133,0.007,0.820,0.675,0.333
"VSP - All ","1 - White","All Vermont"," White",2019,"state police","VSP - All ",TRUE,52951,56607,1030,18986,32474,32887,52951,32887,0.9380000,0.935,0.997,1,0.0195,0.3586,0.6133,0.0195,0.3586,0.6133,0.6211,0.6211,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58ACFA,Unused,NULL,99,81,67,45,99,81,67,45,0.002,0.818,0.677,0.455,0.002,0.818,0.677,0.455
"VSP - All ","2 - Black","All Vermont"," Black",2019,"state police","VSP - All ",TRUE,1563,56607,50,655,845,1175,52951,32887,0.0270000,0.028,1.023,1,0.0320,0.4191,0.5406,0.0195,0.3586,0.6133,0.7518,0.6211,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#58FAAC,Unused,NULL,14,10,6,4,99,81,67,45,0.009,0.714,0.429,0.286,0.002,0.818,0.677,0.455
"VSP - All ","3 - Asian","All Vermont"," Asian",2019,"state police","VSP - All ",TRUE,1204,56607,17,592,588,864,52951,32887,0.0260000,0.021,0.818,1,0.0141,0.4917,0.4884,0.0195,0.3586,0.6133,0.7176,0.6211,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#9F81F7,Unused,NULL,3,0,0,0,99,81,67,45,0.002,0.000,0.000,0.000,0.002,0.818,0.677,0.455
"VSP - All ","5 - Hispanic","All Vermont"," Hispanic",2019,"state police","VSP - All ",TRUE,842,56607,25,370,438,635,52951,32887,0.0080000,0.015,1.859,1,0.0297,0.4394,0.5202,0.0195,0.3586,0.6133,0.7542,0.6211,0.0,0.0,0.0,0.0,0.0,"VSP - All ",#F7D358,Unused,NULL,14,12,8,6,99,81,67,45,0.017,0.857,0.571,0.429,0.002,0.818,0.677,0.455
"VT DMV","1 - White","All Vermont"," White",2017,police,"VT DMV",TRUE,3500,3895,15,2288,1172,10872,14000,10872,0.9380000,0.899,0.958,1,0.0043,0.6537,0.3349,0.0043,0.6537,0.3349,0.7766,0.7766,0.0,0.0,0.0,0.0,0.0,"VT DMV",#58ACFA,Unused,NULL,17,13,12,1,17,13,12,1,0.005,0.765,0.706,0.059,0.005,0.765,0.706,0.059
"VT DMV","2 - Black","All Vermont"," Black",2017,police,"VT DMV",TRUE,186,3895,1,112,73,700,14000,10872,0.0270000,0.048,1.769,1,0.0054,0.6022,0.3925,0.0043,0.6537,0.3349,0.9409,0.7766,0.0,0.0,0.0,0.0,0.0,"VT DMV",#58FAAC,Unused,NULL,4,4,4,0,17,13,12,1,0.022,1.000,1.000,0.000,0.005,0.765,0.706,0.059
"VT DMV","3 - Asian","All Vermont"," Asian",2017,police,"VT DMV",TRUE,72,3895,1,42,28,240,14000,10872,0.0260000,0.018,0.711,1,0.0139,0.5833,0.3889,0.0043,0.6537,0.3349,0.8333,0.7766,0.0,0.0,0.0,0.0,0.0,"VT DMV",#9F81F7,Unused,NULL,0,0,0,0,17,13,12,1,0.000,0.000,0.000,0.000,0.005,0.765,0.706,0.059
"VT DMV","5 - Hispanic","All Vermont"," Hispanic",2017,police,"VT DMV",TRUE,130,3895,1,88,41,492,14000,10872,0.0080000,0.033,4.172,1,0.0077,0.6769,0.3154,0.0043,0.6537,0.3349,0.9462,0.7766,0.0,0.0,0.0,0.0,0.0,"VT DMV",#F7D358,Unused,NULL,4,3,3,0,17,13,12,1,0.031,0.750,0.750,0.000,0.005,0.765,0.706,0.059
"VT DMV","1 - White","All Vermont"," White",2018,police,"VT DMV",TRUE,3231,3717,13,1664,1234,10884,12924,10884,0.9380000,0.869,0.927,1,0.0040,0.5150,0.3819,0.0040,0.5150,0.3819,0.8422,0.8422,0.0,0.0,0.0,0.0,0.0,"VT DMV",#58ACFA,Unused,NULL,7,4,3,0,7,4,3,0,0.002,0.571,0.429,0.000,0.002,0.571,0.429,0.000
"VT DMV","2 - Black","All Vermont"," Black",2018,police,"VT DMV",TRUE,241,3717,0,132,95,880,12924,10884,0.0270000,0.065,2.401,1,0.0000,0.5477,0.3942,0.0040,0.5150,0.3819,0.9129,0.8422,0.0,0.0,0.0,0.0,0.0,"VT DMV",#58FAAC,Unused,NULL,3,2,2,0,7,4,3,0,0.012,0.667,0.667,0.000,0.002,0.571,0.429,0.000
"VT DMV","3 - Asian","All Vermont"," Asian",2018,police,"VT DMV",TRUE,72,3717,0,38,22,276,12924,10884,0.0260000,0.019,0.745,1,0.0000,0.5278,0.3056,0.0040,0.5150,0.3819,0.9583,0.8422,0.0,0.0,0.0,0.0,0.0,"VT DMV",#9F81F7,Unused,NULL,1,1,1,0,7,4,3,0,0.014,1.000,1.000,0.000,0.002,0.571,0.429,0.000
"VT DMV","5 - Hispanic","All Vermont"," Hispanic",2018,police,"VT DMV",TRUE,172,3717,1,105,50,652,12924,10884,0.0080000,0.046,5.784,1,0.0058,0.6105,0.2907,0.0040,0.5150,0.3819,0.9477,0.8422,0.0,0.0,0.0,0.0,0.0,"VT DMV",#F7D358,Unused,NULL,2,2,2,0,7,4,3,0,0.012,1.000,1.000,0.000,0.002,0.571,0.429,0.000
"VT Fish and Wildlife","1 - White","All Vermont"," White",2015,police,"VT Fish and Wildlife",TRUE,24,25,0,10,7,80,96,80,0.9380000,0.960,1.023,1,0.0000,0.4167,0.2917,0.0000,0.4167,0.2917,0.8333,0.8333,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58ACFA,Unused,NULL,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"VT Fish and Wildlife","2 - Black","All Vermont"," Black",2015,police,"VT Fish and Wildlife",FALSE,1,25,0,0,0,0,96,80,0.0270000,0.040,1.481,1,,,,0.0000,0.4167,0.2917,,0.8333,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58FAAC,Unused,NULL,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"VT Fish and Wildlife","1 - White","All Vermont"," White",2016,police,"VT Fish and Wildlife",TRUE,65,67,2,38,21,204,260,204,0.9380000,0.970,1.034,1,0.0308,0.5846,0.3231,0.0308,0.5846,0.3231,0.7846,0.7846,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58ACFA,Unused,NULL,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"VT Fish and Wildlife","2 - Black","All Vermont"," Black",2016,police,"VT Fish and Wildlife",FALSE,1,67,0,0,0,4,260,204,0.0270000,0.015,0.553,1,,,,0.0308,0.5846,0.3231,,0.7846,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58FAAC,Unused,NULL,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"VT Fish and Wildlife","3 - Asian","All Vermont"," Asian",2016,police,"VT Fish and Wildlife",FALSE,1,67,0,0,0,0,260,204,0.0260000,0.015,0.574,1,,,,0.0308,0.5846,0.3231,,0.7846,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#9F81F7,Unused,NULL,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"VT Fish and Wildlife","1 - White","All Vermont"," White",2017,police,"VT Fish and Wildlife",TRUE,67,70,2,30,32,176,268,176,0.9380000,0.957,1.020,1,0.0299,0.4478,0.4776,0.0299,0.4478,0.4776,0.6567,0.6567,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58ACFA,Unused,NULL,1,1,0,0,1,1,0,0,0.015,1.000,0.000,0.000,0.015,1.000,0.000,0.000
"VT Fish and Wildlife","2 - Black","All Vermont"," Black",2017,police,"VT Fish and Wildlife",FALSE,2,70,0,0,0,8,268,176,0.0270000,0.029,1.058,1,,,,0.0299,0.4478,0.4776,,0.6567,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58FAAC,Unused,NULL,0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,0.015,1.000,0.000,0.000
"VT Fish and Wildlife","5 - Hispanic","All Vermont"," Hispanic",2017,police,"VT Fish and Wildlife",FALSE,1,70,0,0,0,0,268,176,0.0080000,0.014,1.786,1,,,,0.0299,0.4478,0.4776,,0.6567,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#F7D358,Unused,NULL,0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,0.015,1.000,0.000,0.000
"VT Fish and Wildlife","1 - White","All Vermont"," White",2018,police,"VT Fish and Wildlife",TRUE,88,96,3,47,39,284,352,284,0.9380000,0.917,0.977,1,0.0341,0.5341,0.4432,0.0341,0.5341,0.4432,0.8068,0.8068,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58ACFA,Unused,NULL,2,2,0,0,2,2,0,0,0.023,1.000,0.000,0.000,0.023,1.000,0.000,0.000
"VT Fish and Wildlife","2 - Black","All Vermont"," Black",2018,police,"VT Fish and Wildlife",FALSE,1,96,0,0,0,4,352,284,0.0270000,0.010,0.386,1,,,,0.0341,0.5341,0.4432,,0.8068,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#58FAAC,Unused,NULL,0,0,0,0,2,2,0,0,0.000,0.000,0.000,0.000,0.023,1.000,0.000,0.000
"VT Fish and Wildlife","3 - Asian","All Vermont"," Asian",2018,police,"VT Fish and Wildlife",FALSE,4,96,0,0,0,8,352,284,0.0260000,0.042,1.603,1,,,,0.0341,0.5341,0.4432,,0.8068,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#9F81F7,Unused,NULL,0,0,0,0,2,2,0,0,0.000,0.000,0.000,0.000,0.023,1.000,0.000,0.000
"VT Fish and Wildlife","5 - Hispanic","All Vermont"," Hispanic",2018,police,"VT Fish and Wildlife",FALSE,3,96,0,0,0,8,352,284,0.0080000,0.031,3.906,1,,,,0.0341,0.5341,0.4432,,0.8068,0.0,0.0,0.0,0.0,0.0,"VT Fish and Wildlife",#F7D358,Unused,NULL,0,0,0,0,2,2,0,0,0.000,0.000,0.000,0.000,0.023,1.000,0.000,0.000
"Washington County Sheriff","1 - White","Washington County"," White",2017,sheriff,"Washington County Sheriff",TRUE,1896,1951,26,632,1207,1133,1896,1133,0.9630000,0.972,1.009,1,0.0137,0.3333,0.6366,0.0137,0.3333,0.6366,0.5976,0.5976,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#58ACFA,Unused,"Washington County",27,20,20,6,27,20,20,6,0.014,0.741,0.741,0.222,0.014,0.741,0.741,0.222
"Washington County Sheriff","2 - Black","Washington County"," Black",2017,sheriff,"Washington County Sheriff",TRUE,34,1951,0,16,18,22,1896,1133,0.0140000,0.017,1.245,1,0.0000,0.4706,0.5294,0.0137,0.3333,0.6366,0.6471,0.5976,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#58FAAC,Unused,"Washington County",5,4,4,0,27,20,20,6,0.147,0.800,0.800,0.000,0.014,0.741,0.741,0.222
"Washington County Sheriff","3 - Asian","Washington County"," Asian",2017,sheriff,"Washington County Sheriff",TRUE,21,1951,0,13,8,10,1896,1133,0.0190000,0.011,0.567,1,0.0000,0.6190,0.3810,0.0137,0.3333,0.6366,0.4762,0.5976,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#9F81F7,Unused,"Washington County",0,0,0,0,27,20,20,6,0.000,0.000,0.000,0.000,0.014,0.741,0.741,0.222
"Washington County Sheriff","1 - White","Washington County"," White",2018,sheriff,"Washington County Sheriff",TRUE,1897,1948,39,641,1207,1170,1897,1170,0.9630000,0.974,1.011,1,0.0206,0.3379,0.6363,0.0206,0.3379,0.6363,0.6168,0.6168,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#58ACFA,Unused,"Washington County",11,7,7,0,11,7,7,0,0.006,0.636,0.636,0.000,0.006,0.636,0.636,0.000
"Washington County Sheriff","2 - Black","Washington County"," Black",2018,sheriff,"Washington County Sheriff",TRUE,28,1948,0,10,18,19,1897,1170,0.0140000,0.014,1.027,1,0.0000,0.3571,0.6429,0.0206,0.3379,0.6363,0.6786,0.6168,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#58FAAC,Unused,"Washington County",0,0,0,0,11,7,7,0,0.000,0.000,0.000,0.000,0.006,0.636,0.636,0.000
"Washington County Sheriff","3 - Asian","Washington County"," Asian",2018,sheriff,"Washington County Sheriff",FALSE,12,1948,0,0,0,5,1897,1170,0.0190000,0.006,0.324,1,,,,0.0206,0.3379,0.6363,,0.6168,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#9F81F7,Unused,"Washington County",0,0,0,0,11,7,7,0,0.000,0.000,0.000,0.000,0.006,0.636,0.636,0.000
"Washington County Sheriff","5 - Hispanic","Washington County"," Hispanic",2018,sheriff,"Washington County Sheriff",FALSE,10,1948,0,0,0,5,1897,1170,0.0190000,0.005,0.270,1,,,,0.0206,0.3379,0.6363,,0.6168,0.0,0.0,0.0,0.0,0.0,"Washington County Sheriff",#F7D358,Unused,"Washington County",0,0,0,0,11,7,7,0,0.000,0.000,0.000,0.000,0.006,0.636,0.636,0.000
"Waterbury Police","1 - White",Waterbury," White",2017,police,"Waterbury Police",TRUE,34,36,0,31,3,21,34,21,0.9570000,0.944,0.987,1,0.0000,0.9118,0.0882,0.0000,0.9118,0.0882,0.6176,0.6176,0.0,0.0,0.0,0.0,0.0,"Waterbury Police",#58ACFA,Unused,"Washington County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Waterbury Police","2 - Black",Waterbury," Black",2017,police,"Waterbury Police",FALSE,1,36,0,0,0,0,34,21,0.0000000,0.028,0.000,1,,,,0.0000,0.9118,0.0882,,0.6176,0.0,0.0,0.0,0.0,0.0,"Waterbury Police",#58FAAC,Unused,"Washington County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Waterbury Police","5 - Hispanic",Waterbury," Hispanic",2017,police,"Waterbury Police",FALSE,1,36,0,0,0,1,34,21,0.0000000,0.028,0.000,1,,,,0.0000,0.9118,0.0882,,0.6176,0.0,0.0,0.0,0.0,0.0,"Waterbury Police",#F7D358,Unused,"Washington County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Weathersfield Police","1 - White",Weathersfield," White",2015,police,"Weathersfield Police",TRUE,692,711,2,213,484,432,692,432,0.9690000,0.973,1.004,1,0.0029,0.3078,0.6994,0.0029,0.3078,0.6994,0.6243,0.6243,0.0,0.0,0.0,0.0,0.0,"Weathersfield Police",#58ACFA,Unused,"Windsor County",4,0,0,0,4,0,0,0,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000
